sex_of_respondent_male,adults_who_have_been_told_they_have_high_blood_pressure_by_a_doctor_nurse_or_other_health_professional_yes,have_you_smoked_at_least_100_cigarettes_in_your_entire_life_note_5_packs_100_cigarettes_yes,respondents_that_have_ever_reported_having_coronary_heart_disease_chd_or_myocardial_infarction_mi_reported_having_mi_or_chd,ever_told_you_had_a_heart_attack_also_called_a_myocardial_infarction_yes,ever_told_you_had_angina_or_coronary_heart_disease_yes,have_you_ever_been_told_by_a_doctor_nurse_or_other_health_professional_that_your_cholesterol_is_high_yes,are_you_currently_taking_medicine_prescribed_by_your_doctor_or_other_health_professional_for_your_cholesterol_yes,during_the_past_month_other_than_your_regular_job_did_you_participate_in_any_physical_activities_or_exercises_such_as_running_calisthenics_golf_gardening_or_walking_for_exercise_yes,adults_who_reported_doing_physical_activity_or_exercise_during_the_past_30_days_other_than_their_regular_job_no_physical_activity_or_exercise_in_last_30_days,physical_activity_index_meet_aerobic_recommendations,adults_that_participated_in_greater_than_300_minutes_or_vigorous_equivalent_minutes_of_physical_activity_per_week_2_levels_301_minutes_or_vigorous_equivalent_minutes_of_physical_activity,ever_told_you_had_diabetes_if_yes_and_respondent_is_female_ask_was_this_only_when_you_were_pregnant_if_respondent_says_pre_diabetes_or_borderline_diabetes_use_response_code_4_no,ever_told_you_had_diabetes_if_yes_and_respondent_is_female_ask_was_this_only_when_you_were_pregnant_if_respondent_says_pre_diabetes_or_borderline_diabetes_use_response_code_4_no_pre_diabetes_or_borderline_diabetes,ever_told_you_had_diabetes_if_yes_and_respondent_is_female_ask_was_this_only_when_you_were_pregnant_if_respondent_says_pre_diabetes_or_borderline_diabetes_use_response_code_4_yes,ever_told_you_had_diabetes_if_yes_and_respondent_is_female_ask_was_this_only_when_you_were_pregnant_if_respondent_says_pre_diabetes_or_borderline_diabetes_use_response_code_4_yes_but_female_told_only_during_pregnancy,four_level_smoker_status_everyday_smoker_someday_smoker_former_smoker_non_smoker_current_smoker,four_level_smoker_status_everyday_smoker_someday_smoker_former_smoker_non_smoker_former_smoker,four_level_smoker_status_everyday_smoker_someday_smoker_former_smoker_non_smoker_never_smoked,not_including_kidney_stones_bladder_infection_or_incontinence_were_you_ever_told_you_had_kidney_disease_don_t_know_not_sure,not_including_kidney_stones_bladder_infection_or_incontinence_were_you_ever_told_you_had_kidney_disease_no,not_including_kidney_stones_bladder_infection_or_incontinence_were_you_ever_told_you_had_kidney_disease_yes,has_a_doctor_or_other_health_professional_ever_told_you_that_you_had_prediabetes_or_borderline_diabetes_if_yes_and_respondent_is_female_ask_was_this_only_when_you_were_pregnant_no,has_a_doctor_or_other_health_professional_ever_told_you_that_you_had_prediabetes_or_borderline_diabetes_if_yes_and_respondent_is_female_ask_was_this_only_when_you_were_pregnant_yes,has_a_doctor_or_other_health_professional_ever_told_you_that_you_had_prediabetes_or_borderline_diabetes_if_yes_and_respondent_is_female_ask_was_this_only_when_you_were_pregnant_yes_during_pregnancy,are_you_currently_a_homemaker,are_you_currently_a_student,are_you_currently_employed_for_wages,are_you_currently_out_of_work_for_1_year_or_more,are_you_currently_out_of_work_for_less_than_1_year,are_you_currently_retired,are_you_currently_self_employed,are_you_currently_unable_to_work,are_you_marital_status_a_member_of_an_unmarried_couple,are_you_marital_status_divorced,are_you_marital_status_married,are_you_marital_status_never_married,are_you_marital_status_separated,are_you_marital_status_widowed,would_you_say_that_in_general_your_health_is,what_is_the_highest_grade_or_year_of_school_you_completed,is_your_annual_household_income_from_all_sources_if_respondent_refuses_at_any_income_level_code_refused,imputed_age_value_collapsed_above_80,body_mass_index_bmi,minutes_of_physical_activity_per_week_for_first_activity,now_thinking_about_your_physical_health_which_includes_physical_illness_and_injury_for_how_many_days_during_the_past_30_days_was_your_physical_health_not_good,now_thinking_about_your_mental_health_which_includes_stress_depression_and_problems_with_emotions_for_how_many_days_during_the_past_30_days_was_your_mental_health_not_good
0.003531161844730346,0.0691962588578463,-0.0025699117034674035,0.18472269833087918,0.11292770648375158,-0.002534542679786672,0.0161212703865021,-0.007360067516565372,-0.00039177715778349054,-0.00825052976608276,0.0004460721183568439,0.0050650976155884875,-0.0014044332504272172,0.0,-0.0004878330230712602,0.004677052740007653,-0.0031783324480056385,-0.0008874893188476896,-0.0034242887049913406,0.0,-0.0009275525808334628,-0.0011771780252456399,-0.0009219891764223331,0.0007758799195289323,-0.003621111810207356,-0.0012296414375304598,0.0,0.004815108561888326,0.0,0.0,0.007354608774185145,0.00011248824652287936,-0.0022063851356506625,0.0,-0.0008366762101650327,0.0031090539693832686,-0.0016723584756255239,-0.0021097470819950725,0.007075279355049091,0.10508122344035656,0.005156642172951309,0.01119990006089211,0.016628903001546846,-0.037576036453247086,-0.00022198108956220097,-0.005304573602043117,0.014415871202945685
0.003120542839169488,0.06056890934705733,0.0021405179798603124,-0.016344254612922632,-0.009274830520153099,-0.0023110383749007923,-0.005622928142547612,-0.016701502203941287,-0.00225531689822675,0.018706656098365804,0.0013674061559141026,0.0031733282282948583,0.019495736332610203,0.0,0.024732064381241814,0.0002720000781119003,0.019852249529212773,0.001210573017597194,0.002001735866069776,0.0,-1.7248392105123633e-05,-0.0010183674097060669,-0.001339657828211771,-0.0012107634544372692,0.00043707421049477,-0.00048215040937063525,0.0,-0.00037772685289386154,0.0,0.0,-0.009442036822438216,-0.00011583810672163852,0.16818236492574212,0.0,-0.003177913874387789,0.009589104354381595,-4.001776687800884e-05,0.03066643625497814,-0.0014682167768478305,0.009770768415182818,-0.002197063267231014,0.012772388514131261,0.0358461366593838,0.0013001706451177264,-0.0017561371996998865,-0.001824855208396925,-0.008885853476822358
-0.0022864178102463308,-0.046159483580850064,-0.0012639213632792135,-0.04437184867449105,-0.01357316500507294,-0.003364621726796028,0.019692819286137822,-0.049529688945040104,-0.0006243164697661875,-0.0016875074058771162,0.0011924335826188348,-0.0019235472148284305,-0.0006381245702505138,0.0,-0.003008486032485963,0.0009884247649460838,-0.0035443628579378194,0.0016216386109590454,-0.005685839513316759,0.0,-0.007603634893894207,-0.005131516521796562,-0.001382813425734649,0.00024592515081165063,-0.0007639245316386212,-0.0003691377583891278,0.0,-0.002292251172475508,0.0,0.0,-0.0070196401514112765,3.22663458064143e-05,-0.011832101270556464,0.0,-0.0015434423461556518,-0.00024818385019897624,-0.00022092143073678544,-0.006307374620810151,-0.0027064849436282956,-0.10944276032503694,-0.012930247089825597,-0.016898715279530727,-0.04120976229663936,0.001453747486229992,0.0003771684179082607,-0.0011385853635147358,-0.0023845098260790037
-0.004392441138625164,0.05749663496389981,0.0017564212903380672,-0.017128292620182062,-0.011781113147735583,0.001635308563709248,-0.02110763579607014,0.08668722063302994,-0.0051113137602806225,0.026033312715590035,-0.002524111345410307,0.0031970098614692577,-0.0011760827898979476,0.0,-0.0007634562253951982,0.0008323792368173932,-0.006444966793060336,-0.00839817225933076,0.024959284253418368,0.0,-0.0015336447954177324,-0.0024890130758285778,-0.0023179767839611176,-0.00045281171798708386,-0.0006712829507887208,-0.002195694446563673,0.0,0.003242142796516412,0.0,0.0,0.02088057775050406,-0.0008127528242767024,-0.0037346088886261453,0.0,-0.0030337163805961853,-0.01473311677575112,-0.00019736833870406811,-0.0020126600563526165,-0.00045913815498357935,0.021844448372721703,0.0019680050201714427,-0.014064514264464367,0.09300109184347097,0.017655218457803157,-0.0010385115258395583,0.002013663537800303,-0.0013242068886756275
-0.0068927655369043495,0.0708731417916715,0.0020774364471435602,-0.014251337498426442,-0.008913847208023101,-0.006668964326381671,-0.006792974746786029,0.0508696359209716,0.00021418869495390402,-0.0071122364327311505,2.8747739270335027e-05,0.008032423243857945,0.0064949316531419665,0.0036284248996525936,-0.0010633599758148038,0.002347985394299007,-0.006726331040263156,0.0015390947461128568,-0.004009681493043926,0.0,-0.0038299852609634255,-0.005138868093490567,-0.0025291598588228215,0.002431342303752887,-0.0015493537485599396,-0.0009437458217143868,0.0,0.01004876554012299,0.0,0.0,0.034982154294848467,-0.0017027164995670196,-0.007870261073112478,0.0,-0.003195654302835471,-0.0047411667928099754,0.00011820986866950545,-0.0029745897650718667,-0.002234448492527047,0.012204867694526916,-0.025926951086148647,-0.014223390594124807,0.05288828231394291,-0.02305698528885841,-0.0024260084331035603,-0.010545270666480061,0.029623639732599294
0.00957892683334649,0.06102595671080052,0.00023802354931831693,-0.03779844164848328,-0.01842633932828905,-0.005734561830759072,0.042778312554582976,-0.037285182252526305,-0.0006489501148461974,-0.003707344373688082,0.007182686664164051,-0.00052309512160717,-0.002203858289867633,0.0,-0.004818048626184471,0.0029799686931073766,-0.004841823205351814,0.008219116367399693,-0.006756528578698656,0.0,-0.001673642396926911,-0.003390020132064825,0.07003805881366135,-0.011001414805650728,-0.001769826784729922,-0.0010586662963032456,0.0,-0.0177813874091953,0.0,0.0,-0.02251033999025824,0.003577147293835875,-0.00944280475378037,0.0,-0.002040778938680904,0.025020312415435897,0.0008670054934919041,-0.0020184340327978334,-0.0025923170149326213,-0.04798697616904973,-0.025611912151798588,-0.014491731328889701,-0.037947130752727376,-0.00921239224262535,-0.00011106727644800973,-0.0025814935658127203,-0.00304238922894004
-0.0005801475094631275,-0.042294103801250454,-0.00019821668975056328,-0.04241288289427756,-0.018949437141418453,-0.0053779938817024465,0.011490701260045193,-0.05429101862013341,-0.0008224169723689626,-0.0017871933616697786,0.002535785553045594,-0.004947377773933103,-0.0015146097168326489,0.0,-0.0030072423070669208,0.00139779563993217,-0.0032657553441822317,-0.00013232047203930002,0.008213665066286915,0.0,-0.008461079448461535,-0.006640655994415295,-0.0010950950160622582,0.00039120455272494137,-0.0015415289625525554,-0.0002937419712543323,0.0,-0.01133555993903428,0.0,0.0,-0.01649457976222038,-0.00018048386089503793,-0.008209126070141811,0.0,-0.004726104270666824,-0.0035046652331948355,0.0010851469589397353,-0.003950045127421614,-0.002407165169715869,-0.04109387129545211,-0.008396770628169167,-0.025731931589543823,-0.058962817145511506,0.003998870542272909,-0.0007736606011167213,-0.014231373430229718,-0.006184734683483843
-0.017195453345775602,-0.057602592259645494,0.0015716750547290076,-0.044911966547369946,-0.020553058236837382,-0.002602373659610774,0.011636711284518264,-0.05002911161631346,-5.148466676474506e-05,-0.004555769991129624,0.0017997262440621886,0.013934072572737932,-0.0020544406399130924,0.0,-0.0035973470658064027,0.0020122255384922155,-0.0006306310743093568,0.004736061468720451,-0.004731578063219777,0.0,-0.0022666671872138763,-0.006323594748973857,-0.0007872162759303969,0.0008354494720697325,-0.003178981542587292,-0.0017982349172234596,0.0,0.005346601977944371,0.0,0.0,0.021346560427919048,0.0005727105215191791,-0.006731323599815375,0.0,0.002617922015488147,0.024011203367263076,1.091800630093065e-05,-0.00472948350012304,0.03708362633362412,-0.11023740028962492,-0.01797135572880504,-0.05476064386777581,0.04173108531162144,-0.011301721371710302,0.0007257604878395801,-0.013295316034927979,-0.0023488250374794073
5.127231357617695e-05,-0.04487945726141335,0.004106145305559052,-0.05127127469517291,-0.01984425463713707,-0.0031752703152596873,0.01994553289841862,-0.07157405622303484,-0.001618971005082126,-0.00564627774059772,-0.002771220570430173,-0.0025981441861949867,-0.0046658116485923384,0.0,-0.005452742055058472,0.0008434035256504949,-0.0021106821112334834,0.006252856496721519,-0.018164694760926088,0.0,-0.002599875144660445,-0.006419456303119665,-0.006144413454458122,0.0006550440192222562,-0.000620315251871971,-0.0007823635637760028,0.0,-0.0026734323031269228,0.0,0.0,-0.014219786785542962,0.00011044987477362538,-0.009278878085315231,0.0,0.002662956677377211,-0.0058864571177400585,9.633350651713085e-05,-0.006637076009064907,-0.003045092076063155,-0.07786686938488854,-0.006026145152281966,-0.011543051865883183,-0.005038968834560356,-0.0021370031521655702,-0.0034250662499107545,-0.0036099215969443224,-0.0029603031720034697
0.005458551496267339,0.10227551972493529,-0.01259241133928296,-0.02596271559596064,-0.01918317854404447,0.001675519645214063,0.007092620097100738,-0.03765288695693017,0.0007709557190537786,-0.0043049016594886025,-0.002463822662830295,0.003070058226585348,-0.0006003180146217368,0.0,-0.00030674159526822287,-0.0025327146053313876,-0.011601738035678849,-0.005147667527198807,-0.015848784446716335,0.0,5.0022602081284395e-05,-0.004413617253303526,0.025245536407455832,0.0196933265030384,-0.0040721535682678445,-0.002764039188623474,0.0,0.0019216883555054909,0.0,0.0,0.04405661009252068,0.00465173795819282,-0.0010327643156051725,0.0,0.019090751037001585,0.004950032830238371,-3.016889095264208e-06,-0.005010060071945155,-0.004382831454277036,0.08618623204529288,0.01566150844097136,-0.0008358164783567323,0.06888721879571674,0.031477400884032225,-0.00042641676962379416,-0.03856731250882153,0.01562930345535274
